Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,1999,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,176410171.3
Sri Lanka,LKA,1998,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,193424023.1
Sri Lanka,LKA,1997,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,430056151.8
Sri Lanka,LKA,1996,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,119874349.7
Sri Lanka,LKA,1995,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,55995587.57
Sri Lanka,LKA,1994,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,166412940.1
Sri Lanka,LKA,1993,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,194479070.2
Sri Lanka,LKA,1992,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,122625843.1
Sri Lanka,LKA,1991,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,48349173.73
Sri Lanka,LKA,1990,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,43355119.72
Sri Lanka,LKA,1989,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,19741313.06
Sri Lanka,LKA,1988,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,45722528.6
Sri Lanka,LKA,1987,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,59504201.9
Sri Lanka,LKA,1986,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,29723119.86
Sri Lanka,LKA,1985,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,26162080.16
Sri Lanka,LKA,1984,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,32612391.05
Sri Lanka,LKA,1983,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,37778897.5
Sri Lanka,LKA,1982,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,63567608.83
Sri Lanka,LKA,1981,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,49264554.42
Sri Lanka,LKA,1980,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,43010507.24
Sri Lanka,LKA,1979,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,46911742.09
Sri Lanka,LKA,1978,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1474392.373
Sri Lanka,LKA,1977,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-1218567.211
Sri Lanka,LKA,1976,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1000
Sri Lanka,LKA,1975,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,142711.034
Sri Lanka,LKA,1974,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1399999.9
Sri Lanka,LKA,1973,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,500000
Sri Lanka,LKA,1972,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,300000
Sri Lanka,LKA,1971,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,300000
Sri Lanka,LKA,1970,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-300000
Sri Lanka,LKA,2023,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.843827246
Sri Lanka,LKA,2022,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.192463472
Sri Lanka,LKA,2021,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.668428487
Sri Lanka,LKA,2020,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.5148915
Sri Lanka,LKA,2019,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.835214753
Sri Lanka,LKA,2018,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.708093857
Sri Lanka,LKA,2017,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.454521896
Sri Lanka,LKA,2016,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.019232036
Sri Lanka,LKA,2015,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.798271104
Sri Lanka,LKA,2014,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.082812112
Sri Lanka,LKA,2013,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.211096514
Sri Lanka,LKA,2012,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.335917347
Sri Lanka,LKA,2011,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.41088364
Sri Lanka,LKA,2010,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.814444519
Sri Lanka,LKA,2009,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.960390453
Sri Lanka,LKA,2008,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.847529623
Sri Lanka,LKA,2007,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.863973878
Sri Lanka,LKA,2006,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.69626362
Sri Lanka,LKA,2005,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.116128543
Sri Lanka,LKA,2004,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.126677351
Sri Lanka,LKA,2003,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.211327409
Sri Lanka,LKA,2002,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.188277909
Sri Lanka,LKA,2001,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.090747209
Sri Lanka,LKA,2000,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.05898829
Sri Lanka,LKA,1999,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.12676595
Sri Lanka,LKA,1998,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.224592312
Sri Lanka,LKA,1997,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.849579948
Sri Lanka,LKA,1996,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.862545736
Sri Lanka,LKA,1995,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.429753548
Sri Lanka,LKA,1994,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.420195947
Sri Lanka,LKA,1993,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.881082276
Sri Lanka,LKA,1992,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.26379157
Sri Lanka,LKA,1991,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.5371914
Sri Lanka,LKA,1990,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.539742839
Sri Lanka,LKA,1989,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.282532657
Sri Lanka,LKA,1988,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.65520341
Sri Lanka,LKA,1987,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.890492573
Sri Lanka,LKA,1986,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.464045945
Sri Lanka,LKA,1985,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.437605603
Sri Lanka,LKA,1984,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.539629797
Sri Lanka,LKA,1983,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.731028082
Sri Lanka,LKA,1982,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.332999395
Sri Lanka,LKA,1981,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.115631636
Sri Lanka,LKA,1980,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.068684421
Sri Lanka,LKA,1979,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.394269235
Sri Lanka,LKA,1978,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.053944134
Sri Lanka,LKA,1977,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.029688497
Sri Lanka,LKA,1976,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.78E-05
Sri Lanka,LKA,1975,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.003764173
Sri Lanka,LKA,1974,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.039165367
Sri Lanka,LKA,1973,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.017387524
Sri Lanka,LKA,1972,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.011746573
Sri Lanka,LKA,1971,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.012661922
Sri Lanka,LKA,1970,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.013063525
Sri Lanka,LKA,2023,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,8089239.877
Sri Lanka,LKA,2022,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,151173147.2
Sri Lanka,LKA,2021,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-232216253.9
Sri Lanka,LKA,2020,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-216741809.9
Sri Lanka,LKA,2019,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-4367751.531
Sri Lanka,LKA,2018,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-4401080.526
Sri Lanka,LKA,2017,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,358638656.7
Sri Lanka,LKA,2016,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,24368776.24
Sri Lanka,LKA,2015,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-60123100.9
Sri Lanka,LKA,2014,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,178061373.4
Sri Lanka,LKA,2013,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,225680547.3
Sri Lanka,LKA,2012,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,272350971.8
Sri Lanka,LKA,2011,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-171408609.4
Sri Lanka,LKA,2010,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-1048530000
Sri Lanka,LKA,2009,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-381500000
Sri Lanka,LKA,2008,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-487900000
Sri Lanka,LKA,2007,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-322010000
Sri Lanka,LKA,2006,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-304000000
Sri Lanka,LKA,2005,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-215500000
Sri Lanka,LKA,2004,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-100350000
Sri Lanka,LKA,2003,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-143200000
Sri Lanka,LKA,2002,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-52630000
Sri Lanka,LKA,2001,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,-34690000
Sri Lanka,LKA,1998,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,0
Sri Lanka,LKA,1997,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,0
Sri Lanka,LKA,1992,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,0
Sri Lanka,LKA,1991,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,0
Sri Lanka,LKA,1990,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,0
Sri Lanka,LKA,1989,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,0
Sri Lanka,LKA,1988,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,0
Sri Lanka,LKA,1987,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,0
Sri Lanka,LKA,1986,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,0
Sri Lanka,LKA,1985,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,0
Sri Lanka,LKA,1984,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,0
Sri Lanka,LKA,1983,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,0
Sri Lanka,LKA,1982,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,0
Sri Lanka,LKA,1981,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,0
Sri Lanka,LKA,1980,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,0
Sri Lanka,LKA,1979,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,0
Sri Lanka,LKA,1978,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,509891.7083
Sri Lanka,LKA,1977,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,26846.3124
Sri Lanka,LKA,1976,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,475511.1746
Sri Lanka,LKA,1975,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,0
Sri Lanka,LKA,2023,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,5969558532
Sri Lanka,LKA,2022,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,3789462307
Sri Lanka,LKA,2021,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,5491464471
Sri Lanka,LKA,2020,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,7103934362
Sri Lanka,LKA,2019,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,6717212044
Sri Lanka,LKA,2018,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,7015419552
Sri Lanka,LKA,2017,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,7163956016
Sri Lanka,LKA,2016,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,7241531525
Sri Lanka,LKA,2015,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,6980301475
Sri Lanka,LKA,2014,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,7017816550
Sri Lanka,LKA,2013,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,6406956626
Sri Lanka,LKA,2012,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,5985262324
Sri Lanka,LKA,2011,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,5144840000
Sri Lanka,LKA,2010,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,4115970000
Sri Lanka,LKA,2009,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,3330200000
Sri Lanka,LKA,2008,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,2918000000
Sri Lanka,LKA,2007,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,2501500000
Sri Lanka,LKA,2006,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,2161000000
Sri Lanka,LKA,2005,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,1968490000
Sri Lanka,LKA,2004,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,1563880000
Sri Lanka,LKA,2003,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,1413910000
Sri Lanka,LKA,2002,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,1287070000
Sri Lanka,LKA,2001,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,1155390000
Sri Lanka,LKA,2000,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,1142330361
Sri Lanka,LKA,1999,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,1052399790
Sri Lanka,LKA,1998,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,1001502986
Sri Lanka,LKA,1997,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,922017064.9
Sri Lanka,LKA,1996,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,832211176.7
Sri Lanka,LKA,1995,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,789811106
Sri Lanka,LKA,1994,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,715192415.3
Sri Lanka,LKA,1993,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,632381960.1
Sri Lanka,LKA,1992,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,547805038.3
Sri Lanka,LKA,1991,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,442093994.2
Sri Lanka,LKA,1990,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,400775809.1
Sri Lanka,LKA,1989,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,358011941.7
Sri Lanka,LKA,1988,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,357666870.6
Sri Lanka,LKA,1987,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,350058438.3
Sri Lanka,LKA,1986,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,325967756.1
Sri Lanka,LKA,1985,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,291652237.7
Sri Lanka,LKA,1984,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,300945309
Sri Lanka,LKA,1983,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,294477055.9
Sri Lanka,LKA,1982,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,289306802.7
Sri Lanka,LKA,1981,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,229559404.7
Sri Lanka,LKA,1980,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,151700647.4
Sri Lanka,LKA,1979,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,60065424.03
Sri Lanka,LKA,1978,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,39031032.83
Sri Lanka,LKA,1977,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,18482927.29
Sri Lanka,LKA,1976,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,12957679.51
Sri Lanka,LKA,1975,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,8562662.038
Sri Lanka,LKA,2023,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6022594533
Sri Lanka,LKA,2022,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,3819373807
Sri Lanka,LKA,2021,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,5521864471
Sri Lanka,LKA,2020,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,7140414362
Sri Lanka,LKA,2019,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6748702044
Sri Lanka,LKA,2018,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,7043039552
Sri Lanka,LKA,2017,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,7190296015
Sri Lanka,LKA,2016,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,7261851525
Sri Lanka,LKA,2015,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6999731475
Sri Lanka,LKA,2014,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,7036326551
Sri Lanka,LKA,2013,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6422186627
Sri Lanka,LKA,2012,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,5999552324
Sri Lanka,LKA,2011,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,5153010000
Sri Lanka,LKA,2010,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4123130000
Sri Lanka,LKA,2009,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,3336700000
Sri Lanka,LKA,2008,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2924500000
Sri Lanka,LKA,2007,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2507300000
Sri Lanka,LKA,2006,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2166770000
Sri Lanka,LKA,2005,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1975536000
Sri Lanka,LKA,2004,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1573780000
Sri Lanka,LKA,2003,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1423470000
Sri Lanka,LKA,2002,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1296070000
Sri Lanka,LKA,2001,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1169810000
Sri Lanka,LKA,2000,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1154285559
Sri Lanka,LKA,1999,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1064301778
Sri Lanka,LKA,1998,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1013337090
Sri Lanka,LKA,1997,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,933731256.2
Sri Lanka,LKA,1996,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,843173016.4
Sri Lanka,LKA,1995,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,800969018
Sri Lanka,LKA,1994,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,715192443.8
Sri Lanka,LKA,1993,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,632381958
Sri Lanka,LKA,1992,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,547805053.7
Sri Lanka,LKA,1991,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,442093994.1
Sri Lanka,LKA,1990,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,400775817.9
Sri Lanka,LKA,1989,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,358011932.4
Sri Lanka,LKA,1988,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,357666870.1
Sri Lanka,LKA,1987,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,350058441.2
Sri Lanka,LKA,1986,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,325967742.9
